Order ID,Order Date,Delivery date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,,,,
CA-2017-106852,2017-20-06,2017-27-06,Standard Class,ST-20530,Shui Tom,Consumer,United States,Parma,Ohio,44134,East,Office Supplies,Paper,Xerox 203,31.104,6,0.2,10.8864,,,,
CA-2015-127110,2015-25-06,07-01-2015,Standard Class,CH-12070,Cathy Hwang,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Paper,Xerox 211,31.104,6,0.2,10.8864,,,,
CA-2015-100216,2015-13-04,2015-14-04,First Class,HJ-14875,Heather Jas,Home Office,United States,Mesa,Arizona,85204,West,Office Supplies,Paper,Xerox 210,31.104,6,0.2,10.8864,,,,
CA-2017-168403,09-09-2017,2017-15-09,Standard Class,DK-12835,Damala Kotsonis,Corporate,United States,Portland,Oregon,97206,West,Office Supplies,Paper,Xerox 1930,31.104,6,0.2,11.2752,,,,
CA-2014-156244,08-12-2014,2014-16-08,Standard Class,DH-13675,Duane Huffman,Home Office,United States,Miami,Florida,33180,South,Office Supplies,Paper,Xerox 229,31.104,6,0.2,10.8864,,,,
US-2016-136581,11-10-2016,11-12-2016,First Class,SV-20365,Seth Vernon,Consumer,United States,Troy,Ohio,45373,East,Office Supplies,Paper,Xerox 227,31.104,6,0.2,10.8864,,,,
CA-2016-118178,2016-19-03,2016-24-03,Standard Class,CC-12610,Corey Catlett,Corporate,United States,Nashville,Tennessee,37211,South,Office Supplies,Binders,Ibico Recycled Grain-Textured Covers,31.086,3,0.7,-20.724,,,,
CA-2015-166800,2015-19-11,2015-26-11,Standard Class,AG-10300,Aleksandra Gannaway,Corporate,United States,Las Vegas,Nevada,89115,West,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,31.08,4,0,8.3916,,,,
CA-2017-130148,2017-24-09,2017-28-09,Second Class,NK-18490,Neil Knudson,Home Office,United States,San Francisco,California,94110,West,Office Supplies,Paper,Array Memo Cubes,31.08,6,0,15.2292,,,,
US-2014-109036,2014-20-12,2014-25-12,Standard Class,KH-16510,Keith Herrera,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Labels,Avery 489,31.05,3,0,14.904,,,,
CA-2015-125934,09-11-2015,2015-18-09,Standard Class,SN-20560,Skye Norling,Home Office,United States,Paterson,New Jersey,7501,East,Office Supplies,Labels,Avery 503,31.05,3,0,14.904,,,,
CA-2016-160598,2016-26-08,2016-28-08,First Class,SV-20815,Stuart Van,Corporate,United States,Miami,Florida,33142,South,Office Supplies,Paper,Xerox 1944,31.008,1,0.2,11.2404,,,,
CA-2014-138023,2014-15-08,2014-18-08,First Class,KH-16510,Keith Herrera,Consumer,United States,Dallas,Texas,75081,Central,Office Supplies,Binders,GBC Durable Plastic Covers,30.96,8,0.8,-52.632,,,,
CA-2016-153185,09-03-2016,09-08-2016,Standard Class,MH-17620,Matt Hagelstein,Corporate,United States,Cincinnati,Ohio,45231,East,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",30.96,6,0.2,11.223,,,,
CA-2017-153843,2017-13-03,2017-15-03,First Class,SC-20380,Shahid Collister,Consumer,United States,Fairfield,Connecticut,6824,East,Office Supplies,Binders,GBC VeloBind Cover Sets,30.88,2,0,15.44,,,,
CA-2015-129098,10-09-2015,2015-13-10,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Springfield,Virginia,22153,South,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",30.84,2,0,8.3268,,,,
US-2016-137295,01-08-2016,2016-13-01,Standard Class,VS-21820,Vivek Sundaresam,Consumer,United States,Raleigh,North Carolina,27604,South,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",30.828,7,0.7,-24.6624,,,,
US-2016-113649,08-09-2016,08-12-2016,First Class,HA-14920,Helen Andreada,Consumer,United States,Fayetteville,North Carolina,28314,South,Office Supplies,Paper,Xerox 199,30.816,9,0.2,9.63,,,,
CA-2014-138128,12-09-2014,2014-15-12,Standard Class,FP-14320,Frank Preis,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,30.672,3,0.2,9.585,,,,
CA-2017-111591,2017-21-03,2017-25-03,Standard Class,PS-18970,Paul Stevenson,Home Office,United States,Seattle,Washington,98105,West,Office Supplies,Binders,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",30.576,6,0.2,10.3194,,,,
CA-2017-164168,11-12-2017,2017-18-11,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Dallas,Texas,75081,Central,Office Supplies,Binders,Surelock Post Binders,30.56,5,0.8,-45.84,,,,
US-2017-119319,11-06-2017,11-09-2017,Second Class,LC-17050,Liz Carlisle,Consumer,United States,Dallas,Texas,75217,Central,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",30.56,5,0.6,-19.864,,,,
US-2016-126431,07-01-2016,07-01-2016,Same Day,SU-20665,Stephanie Ulpright,Home Office,United States,New York City,New York,10009,East,Office Supplies,Labels,Avery 477,30.53,1,0,14.0438,,,,
CA-2016-155481,09-01-2016,09-05-2016,Standard Class,DK-13225,Dean Katz,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",30.48,6,0.2,9.906,,,,
CA-2014-105270,11-11-2014,2014-18-11,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Los Angeles,California,90008,West,Office Supplies,Art,50 Colored Long Pencils,30.48,3,0,7.9248,,,,
US-2015-142020,06-04-2015,06-08-2015,Second Class,TC-21535,Tracy Collins,Home Office,United States,New York City,New York,10024,East,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",30.44,4,0,14.3068,,,,
US-2016-140158,10-04-2016,10-08-2016,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Providence,Rhode Island,2908,East,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,30.4,1,0,13.984,,,,
CA-2017-100783,09-04-2017,09-08-2017,Second Class,JK-16120,Julie Kriz,Home Office,United States,Garland,Texas,75043,Central,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",30.384,1,0.2,3.798,,,,
CA-2014-156314,2014-24-12,2014-26-12,First Class,RP-19390,Resi Pölking,Consumer,United States,Cleveland,Ohio,44105,East,Furniture,Furnishings,"Master Giant Foot Doorstop, Safety Yellow",30.36,5,0.2,8.7285,,,,
CA-2016-128972,2016-13-11,2016-17-11,Standard Class,TS-21430,Tom Stivers,Corporate,United States,Oklahoma City,Oklahoma,73120,Central,Furniture,Furnishings,"Master Giant Foot Doorstop, Safety Yellow",30.36,4,0,13.0548,,,,
CA-2016-161662,02-07-2016,02-09-2016,First Class,BE-11410,Bobby Elias,Consumer,United States,Lancaster,Ohio,43130,East,Office Supplies,Paper,Xerox 1912,30.352,2,0.2,10.6232,,,,
CA-2016-140018,2016-21-11,2016-26-11,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Columbus,Ohio,43229,East,Technology,Machines,Texas Instrument TI-15 Fraction Calculator,30.345,7,0.7,-24.276,,,,
CA-2016-167605,2016-28-04,2016-30-04,Second Class,RB-19570,Rob Beeghly,Consumer,United States,Saint Charles,Illinois,60174,Central,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",30.344,2,0.6,-31.8612,,,,
CA-2017-149720,06-04-2017,06-07-2017,Second Class,EM-14065,Erin Mull,Consumer,United States,Frisco,Texas,75034,Central,Furniture,Furnishings,Nu-Dell Executive Frame,30.336,6,0.6,-17.4432,,,,
CA-2016-122511,03-11-2016,03-11-2016,Same Day,BT-11485,Brad Thomas,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",30.336,4,0.2,9.48,,,,
CA-2017-127656,07-11-2017,2017-17-07,Standard Class,NW-18400,Natalie Webber,Consumer,United States,Waterloo,Iowa,50701,Central,Office Supplies,Art,Staples in misc. colors,30.32,4,0,11.8248,,,,
CA-2014-103940,2014-17-09,2014-21-09,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Storage,Eldon Gobal File Keepers,30.28,2,0,1.2112,,,,
US-2016-119046,06-02-2016,06-06-2016,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,98115,West,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,30.18,3,0,13.8828,,,,
US-2016-116365,01-03-2016,01-08-2016,Standard Class,CA-12310,Christine Abelman,Corporate,United States,San Antonio,Texas,78207,Central,Technology,Accessories,Imation Clip USB flash drive - 8 GB,30.08,2,0.2,-5.264,,,,
CA-2015-119627,2015-17-08,2015-23-08,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Peoria,Arizona,85345,West,Technology,Accessories,Imation Clip USB flash drive - 8 GB,30.08,2,0.2,-5.264,,,,
CA-2016-134789,04-08-2016,2016-15-04,Standard Class,CK-12325,Christine Kargatis,Home Office,United States,Hot Springs,Arkansas,71901,South,Office Supplies,Fasteners,Advantus Plastic Paper Clips,30,6,0,14.4,,,,
CA-2015-169740,2015-20-02,2015-25-02,Standard Class,LM-17065,Liz MacKendrick,Consumer,United States,Hot Springs,Arkansas,71901,South,Technology,Accessories,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand ,29.99,1,0,2.999,,,,
CA-2015-142419,07-11-2015,2015-13-07,Second Class,SC-20380,Shahid Collister,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Paper,Xerox 1896,29.97,3,0,13.4865,,,,
CA-2017-109750,2017-22-07,2017-28-07,Standard Class,FH-14365,Fred Hopkins,Corporate,United States,New York City,New York,10009,East,Technology,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",29.97,3,0,14.0859,,,,
US-2015-129553,2015-27-07,08-02-2015,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,Louisville,Kentucky,40214,South,Technology,Phones,Mediabridge Sport Armband iPhone 5s,29.97,3,0,0.2997,,,,
US-2014-103905,2014-14-07,2014-20-07,Standard Class,AW-10930,Arthur Wiediger,Home Office,United States,Aurora,Illinois,60505,Central,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,29.932,7,0.8,-46.3946,,,,
CA-2015-131779,06-12-2015,2015-17-06,Standard Class,LE-16810,Laurel Elliston,Consumer,United States,Newark,Delaware,19711,East,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",29.9,5,0,5.083,,,,
CA-2017-154102,02-06-2017,2017-13-02,Standard Class,SN-20560,Skye Norling,Home Office,United States,San Francisco,California,94109,West,Office Supplies,Paper,Xerox 1947,29.9,5,0,13.455,,,,
US-2015-134558,2015-19-12,2015-24-12,Second Class,PM-19135,Peter McVee,Home Office,United States,Dover,New Hampshire,3820,East,Office Supplies,Paper,Xerox 1903,29.9,5,0,14.651,,,,
CA-2017-161088,2017-25-05,2017-29-05,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Columbus,Georgia,31907,South,Office Supplies,Binders,Recycled Easel Ring Binders,29.84,2,0,13.428,,,,
CA-2014-169775,2014-29-08,09-02-2014,Second Class,RA-19945,Ryan Akin,Consumer,United States,Miami,Florida,33178,South,Office Supplies,Envelopes,Jiffy Padded Mailers with Self-Seal Closure,29.808,2,0.2,10.8054,,,,
CA-2017-148264,12-08-2017,12-09-2017,First Class,LF-17185,Luke Foster,Consumer,United States,Inglewood,California,90301,West,Office Supplies,Storage,Akro-Mils 12-Gallon Tote,29.79,3,0,8.6391,,,,
CA-2015-163762,2015-27-11,12-01-2015,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,New York City,New York,10024,East,Office Supplies,Art,Peel-Off China Markers,29.79,3,0,12.5118,,,,
CA-2017-100524,2017-31-03,04-02-2017,Second Class,CM-12115,Chad McGuire,Consumer,United States,New York City,New York,10011,East,Furniture,Furnishings,Tensor Computer Mounted Lamp,29.78,2,0,8.0406,,,,
CA-2016-152940,11-10-2016,2016-13-11,First Class,RO-19780,Rose O'Brian,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Storage,Acco Perma 2700 Stacking Storage Drawers,29.74,1,0,4.461,,,,
CA-2017-122735,04-12-2017,2017-15-04,Second Class,BD-11320,Bill Donatelli,Consumer,United States,Providence,Rhode Island,2908,East,Office Supplies,Binders,Storex Dura Pro Binders,29.7,5,0,13.365,,,,
US-2017-160143,2017-31-03,04-07-2017,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,Los Angeles,California,90004,West,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,29.7,3,0,8.019,,,,
CA-2014-111150,2014-31-12,01-04-2015,Standard Class,RW-19630,Rob Williams,Corporate,United States,Columbia,Missouri,65203,Central,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",29.68,7,0,11.5752,,,,
CA-2017-139311,08-11-2017,2017-13-08,First Class,SF-20965,Sylvia Foulston,Corporate,United States,Bedford,Texas,76021,Central,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",29.664,4,0.2,10.0116,,,,
CA-2016-169215,2016-14-07,2016-18-07,Second Class,RE-19450,Richard Eichhorn,Consumer,United States,Auburn,New York,13021,East,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,29.61,9,0,13.3245,,,,
CA-2017-140963,06-10-2017,2017-13-06,First Class,MT-18070,Michelle Tran,Home Office,United States,Los Angeles,California,90045,West,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,29.6,2,0,14.8,,,,
US-2014-157021,04-01-2014,04-06-2014,Second Class,KM-16720,Kunst Miller,Consumer,United States,Vallejo,California,94591,West,Office Supplies,Labels,Avery 490,29.6,2,0,14.8,,,,
CA-2015-149636,01-06-2015,01-12-2015,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Colorado Springs,Colorado,80906,West,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",29.6,5,0.2,9.25,,,,
CA-2017-102414,2017-15-05,2017-18-05,Second Class,JA-15970,Joseph Airdo,Consumer,United States,Phoenix,Arizona,85023,West,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",29.592,1,0.2,2.5893,,,,
US-2015-138121,2015-17-12,2015-17-12,Same Day,JL-15835,John Lee,Consumer,United States,Detroit,Michigan,48205,Central,Office Supplies,Binders,GBC Plastic Binding Combs,29.52,4,0,14.4648,,,,
CA-2017-107727,2017-19-10,2017-23-10,Second Class,MA-17560,Matt Abelman,Home Office,United States,Houston,Texas,77095,Central,Office Supplies,Paper,Easy-staple paper,29.472,3,0.2,9.9468,,,,
CA-2016-152814,2016-28-04,05-02-2016,Standard Class,EH-14005,Erica Hernandez,Home Office,United States,Denver,Colorado,80219,West,Office Supplies,Paper,Xerox 1881,29.472,3,0.2,9.9468,,,,
CA-2015-141810,11-02-2015,11-07-2015,Standard Class,BB-10990,Barry Blumstein,Corporate,United States,San Antonio,Texas,78207,Central,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,29.372,7,0.8,-46.9952,,,,
US-2017-167920,12-09-2017,12-12-2017,Second Class,JL-15835,John Lee,Consumer,United States,Richmond,Kentucky,40475,South,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",29.36,2,0,13.5056,,,,
CA-2015-109512,03-05-2015,03-05-2015,Same Day,LF-17185,Luke Foster,Consumer,United States,New York City,New York,10011,East,Office Supplies,Envelopes,Staple envelope,29.34,3,0,14.67,,,,
CA-2016-119683,03-12-2016,2016-16-03,Second Class,CK-12595,Clytie Kelty,Consumer,United States,New York City,New York,10024,East,Office Supplies,Envelopes,Staple envelope,29.34,3,0,13.4964,,,,
CA-2017-121412,2017-23-09,2017-27-09,Standard Class,BG-11695,Brooke Gillingham,Corporate,United States,Louisville,Colorado,80027,West,Furniture,Furnishings,Aluminum Document Frame,29.328,3,0.2,3.666,,,,
CA-2015-165813,2015-20-03,2015-22-03,Second Class,BM-11785,Bryan Mills,Consumer,United States,Salem,Oregon,97301,West,Office Supplies,Storage,Portable Personal File Box,29.304,3,0.2,2.5641,,,,
CA-2017-100160,09-07-2017,09-11-2017,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Labels,Avery 519,29.24,5,0.2,9.8685,,,,
CA-2014-102085,10-04-2014,10-09-2014,Standard Class,JD-16015,Joy Daniels,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Labels,Avery 519,29.24,4,0,13.7428,,,,
CA-2016-144764,09-02-2016,09-08-2016,Standard Class,RL-19615,Rob Lucas,Consumer,United States,Chicago,Illinois,60623,Central,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,29.24,5,0.2,9.8685,,,,
CA-2015-114048,2015-14-12,2015-18-12,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Costa Mesa,California,92627,West,Furniture,Furnishings,Staple-based wall hangings,29.22,3,0,12.8568,,,,
US-2017-163195,2017-17-02,2017-21-02,Second Class,LL-16840,Lauren Leatherbury,Consumer,United States,Lafayette,Louisiana,70506,South,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,29.16,3,0,8.4564,,,,
CA-2016-140207,11-05-2016,11-10-2016,Standard Class,CS-12400,Christopher Schild,Home Office,United States,San Jose,California,95123,West,Office Supplies,Binders,Cardinal Holdit Data Disk Pockets,29.12,5,0.2,9.828,,,,
US-2016-133508,2016-17-04,2016-21-04,Standard Class,SW-20350,Sean Wendt,Home Office,United States,Omaha,Nebraska,68104,Central,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",29.05,5,0,9.0055,,,,
CA-2015-119214,2015-23-01,2015-27-01,Standard Class,CW-11905,Carl Weiss,Home Office,United States,Bozeman,Montana,59715,West,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",29.04,3,0,13.9392,,,,
CA-2016-101378,2016-14-07,2016-14-07,Same Day,RH-19600,Rob Haberlin,Consumer,United States,Huntsville,Alabama,35810,South,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,29,2,0,7.25,,,,
US-2017-104955,2017-19-03,2017-24-03,Standard Class,CG-12040,Catherine Glotzbach,Home Office,United States,New York City,New York,10024,East,Office Supplies,Labels,Avery 506,28.91,7,0,13.2986,,,,
CA-2015-165085,2015-27-12,2015-31-12,Standard Class,BT-11485,Brad Thomas,Home Office,United States,Clinton,Maryland,20735,East,Office Supplies,Paper,Xerox 1950,28.9,5,0,14.161,,,,
US-2016-115952,10-06-2016,10-06-2016,Same Day,JH-15910,Jonathan Howell,Consumer,United States,Tulsa,Oklahoma,74133,Central,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,28.85,5,0,14.425,,,,
CA-2014-147900,2014-23-09,2014-28-09,Standard Class,JK-15640,Jim Kriz,Home Office,United States,Lakewood,Ohio,44107,East,Office Supplies,Paper,EcoTones Memo Sheets,28.8,9,0.2,10.08,,,,
CA-2016-105473,2016-16-04,2016-18-04,Second Class,BM-11785,Bryan Mills,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Supplies,Stiletto Hand Letter Openers,28.8,3,0,0.864,,,,
CA-2015-118955,2015-16-06,2015-20-06,Standard Class,LS-17230,Lycoris Saunders,Consumer,United States,Grand Prairie,Texas,75051,Central,Office Supplies,Envelopes,Staple envelope,28.752,3,0.2,9.3444,,,,
CA-2016-153836,2016-30-10,11-03-2016,Standard Class,EH-13765,Edward Hooks,Corporate,United States,New York City,New York,10011,East,Office Supplies,Binders,GBC Personal VeloBind Strips,28.752,3,0.2,10.0632,,,,
CA-2017-121216,2017-23-12,2017-25-12,Second Class,MM-17920,Michael Moore,Consumer,United States,College Station,Texas,77840,Central,Office Supplies,Paper,Spiral Phone Message Books with Labels by Adams,28.672,8,0.2,10.3936,,,,
CA-2015-161718,12-04-2015,12-10-2015,Standard Class,SO-20335,Sean O'Donnell,Consumer,United States,Hempstead,New York,11550,East,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",28.44,3,0,11.376,,,,
CA-2016-154508,2016-16-11,2016-20-11,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,Carlsbad,New Mexico,88220,West,Office Supplies,Envelopes,Staple envelope,28.4,5,0,13.348,,,,
CA-2017-149160,2017-23-11,2017-26-11,Second Class,JM-15265,Janet Molinari,Corporate,United States,Canton,Michigan,48187,Central,Furniture,Furnishings,Coloredge Poster Frame,28.4,2,0,11.076,,,,
CA-2015-140921,02-03-2015,02-05-2015,First Class,AA-10375,Allen Armold,Consumer,United States,Omaha,Nebraska,68104,Central,Furniture,Furnishings,Coloredge Poster Frame,28.4,2,0,11.076,,,,
